 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,122.649,48.255,18.732,1043,777,41.186,11.333
2,204.157,64.933,26.955,1025,802,168.690,9.692
3,138.175,52.509,21.455,958,822,19.179,10.245
4,199.499,57.066,21.182,984,825,163.072,14.097
5,131.965,56.247,21.310,974,849,29.745,9.935
6,242.194,68.368,22.907,1106,844,157.380,16.740
7,293.427,75.114,29.552,982,848,169.695,14.978
8,159.910,50.017,19.563,1065,855,7.765,12.259
9,201.052,58.828,20.130,892,875,156.801,14.978
10,113.334,47.828,19.701,1033,895,10.305,7.930
11,122.649,45.033,18.586,1027,906,5.440,8.811
12,101.690,43.787,17.310,1167,903,165.256,7.930
13,105.572,40.779,15.412,812,927,149.036,10.927
14,444.022,82.893,27.370,940,959,56.821,23.789
15,160.686,52.509,21.437,836,946,170.538,11.423
16,165.344,55.517,22.184,1132,950,6.843,11.404
17,111.005,48.985,17.107,963,963,11.889,12.215
18,100.914,43.057,14.584,817,964,154.983,10.971
19,249.180,62.352,23.723,938,986,21.801,14.670
20,301.966,65.058,21.885,867,1006,130.101,19.207
21,194.065,69.010,24.575,992,1016,14.534,13.139
22,125.754,44.517,17.016,818,1024,158.749,10.573
23,186.303,55.392,22.026,1009,1038,163.740,10.573
24,190.184,67.461,21.599,935,1048,168.232,15.154
25,286.441,83.534,23.510,805,1065,12.995,19.224
26,159.134,49.590,18.334,800,1090,144.782,12.021
27,444.798,93.288,30.988,879,1135,165.174,22.414
28,208.038,56.638,20.283,832,1142,34.380,14.644
29,240.641,74.937,25.230,937,1157,77.905,15.859
30,131.965,54.360,22.463,838,1171,168.690,7.978
31,219.682,64.416,26.092,748,1213,11.689,11.561
