 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,361.738,73.050,26.402,1236,782,154.290,19.659
2,402.880,95.228,39.254,1273,779,170.961,15.470
3,148.266,47.009,15.883,1238,816,19.440,13.216
4,1318.869,180.988,53.047,1428,812,138.366,39.062
5,162.239,60.074,24.193,1560,811,169.509,10.216
6,333.793,75.026,25.245,1244,828,29.249,19.416
7,384.250,78.248,29.327,1492,812,122.735,17.360
8,1132.566,135.100,43.064,1300,857,59.237,35.691
9,270.139,81.005,35.637,1667,822,171.469,11.134
10,102.467,39.533,14.450,1638,826,142.431,10.573
11,253.838,60.501,21.455,1717,834,109.179,17.093
12,259.271,72.106,24.826,1628,859,27.474,18.389
13,201.052,55.606,20.550,1540,851,149.036,13.038
14,412.971,78.550,27.355,1685,867,165.069,20.151
15,910.555,117.442,39.579,1376,878,163.179,30.861
16,333.793,71.590,26.446,1502,867,150.018,17.162
17,170.778,54.485,22.026,1553,874,143.130,10.749
18,489.045,96.813,36.327,1668,884,165.964,20.192
19,1154.301,133.942,44.062,1460,906,168.465,35.527
20,610.142,100.123,36.476,1293,902,142.853,25.493
21,579.868,100.551,37.380,1602,912,171.870,23.723
22,119.544,43.485,16.833,1322,904,132.879,10.220
23,154.476,47.525,18.163,1435,905,140.906,12.460
24,584.525,100.123,30.686,1680,937,39.174,27.976
25,270.915,66.304,23.059,1552,918,136.548,18.395
26,222.011,74.598,23.967,1206,925,126.027,15.110
27,261.600,66.606,25.928,1619,937,9.782,14.048
28,124.202,55.304,24.432,1430,929,154.359,7.486
29,332.240,69.098,24.873,1323,937,157.068,18.502
30,131.965,54.058,22.097,1409,936,175.426,9.692
31,212.696,59.469,24.432,1516,948,154.359,12.086
32,126.531,47.525,19.463,1608,971,84.806,9.692
33,289.546,73.780,23.641,1570,973,26.565,19.659
34,506.123,87.877,33.895,1268,958,152.103,22.010
35,179.317,62.263,24.811,1634,965,163.496,12.335
36,313.610,85.082,26.432,1320,964,143.130,16.334
37,106.348,50.533,22.097,1346,963,156.501,7.523
38,163.791,51.868,20.942,1420,965,157.751,10.540
39,702.517,114.773,33.849,1465,974,128.660,30.111
40,1273.846,166.427,50.096,1630,985,145.751,36.858
41,421.510,79.066,26.637,1202,977,124.216,22.670
42,588.407,116.107,36.327,1420,992,140.906,29.075
43,312.057,69.312,23.723,1523,1005,164.932,18.818
44,794.116,110.909,39.451,1308,1009,150.573,26.765
45,178.540,51.566,17.488,1600,1026,130.914,15.761
46,407.538,98.059,37.957,1642,1039,158.199,15.746
47,155.252,54.271,20.644,1398,1038,140.194,12.159
48,762.289,132.482,38.252,1194,1047,128.454,28.922
49,128.083,56.033,17.377,1360,1054,120.466,14.329
50,386.578,85.171,35.418,1630,1064,174.289,14.978
51,230.550,72.018,27.652,1532,1062,149.349,15.033
52,657.494,98.877,33.906,1262,1079,155.433,27.236
53,124.978,50.836,17.840,1354,1074,159.775,13.132
54,106.348,41.081,17.107,1456,1084,145.491,9.270
55,727.357,111.212,41.671,1405,1093,166.551,23.059
56,381.921,84.227,34.855,1602,1092,163.856,14.816
57,319.820,77.695,31.632,1200,1098,167.125,14.097
58,386.578,90.244,38.252,1200,1107,165.324,14.493
59,260.824,62.780,22.874,1492,1119,164.358,16.740
60,805.760,129.990,43.850,1407,1123,157.557,26.432
61,178.540,52.812,18.142,1570,1135,29.055,13.563
62,100.138,37.255,14.584,1380,1138,154.983,10.471
63,189.408,56.033,22.097,1637,1140,156.501,13.196
64,308.952,79.494,30.137,1351,1143,127.875,17.013
65,140.503,49.287,19.019,1242,1152,166.608,11.702
66,190.960,61.017,19.563,1339,1147,125.838,16.298
67,104.795,40.263,16.198,1474,1157,157.620,9.692
