 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,149.819,55.001,18.690,1828,807,8.130,12.863
2,277.902,75.542,27.142,1885,837,76.866,16.923
3,160.686,56.247,21.310,2092,980,150.255,12.147
4,423.063,97.026,28.468,1791,1015,158.199,23.445
5,386.578,94.446,32.599,2001,1050,18.925,19.936
6,312.834,86.756,28.766,1813,1081,49.970,17.850
7,180.869,57.279,19.503,1964,1064,108.435,14.039
8,173.883,52.812,19.343,1737,1081,120.069,13.609
9,224.340,65.058,23.723,1808,1085,121.329,14.587
10,145.937,59.771,25.199,1920,1178,53.531,9.062
11,100.914,45.122,17.555,1932,1181,72.474,9.692
