 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,201.052,61.836,23.967,415,546,53.973,14.219
2,539.502,86.417,30.072,610,583,31.827,24.436
3,430.825,78.550,26.196,539,601,70.346,22.459
4,117.216,41.509,13.931,634,603,34.695,11.616
5,462.652,85.082,27.820,671,614,10.954,23.789
6,365.619,72.836,24.685,582,615,124.824,21.805
7,589.183,93.377,32.694,573,671,14.036,23.682
8,789.458,108.115,37.266,695,667,173.211,29.956
9,410.643,77.090,27.596,704,705,16.699,20.217
10,690.873,102.615,35.680,641,701,122.905,27.857
11,480.506,84.478,29.407,681,734,171.384,23.789
12,242.970,68.066,26.840,745,768,66.801,13.743
