 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,554.251,87.877,29.327,1099,277,147.265,26.284
2,531.739,88.002,31.250,1076,326,21.501,23.051
3,426.944,76.877,26.196,999,338,42.274,22.841
4,292.651,68.707,26.970,1095,338,38.367,14.329
5,159.134,52.295,20.625,1136,340,19.983,10.509
6,663.704,96.813,32.919,1049,352,15.524,26.832
7,206.486,58.614,20.738,1138,350,12.265,13.671
8,432.378,78.852,27.987,939,370,28.179,22.026
9,207.262,67.764,29.446,1072,376,38.928,9.515
10,505.347,93.288,37.484,1077,381,29.578,18.571
11,391.236,74.384,25.913,1025,392,35.311,21.277
12,570.553,90.885,31.840,952,394,14.421,24.670
13,109.453,40.263,14.584,1156,396,25.017,11.033
14,853.112,111.123,39.599,1087,421,32.276,29.556
15,146.714,48.771,19.323,1161,416,46.848,10.870
16,257.719,60.804,20.644,1182,428,50.194,18.067
17,628.772,95.353,31.925,1030,438,39.401,26.793
18,194.065,53.025,18.835,974,437,10.784,13.791
19,134.293,45.549,17.555,1155,439,17.526,10.898
20,337.674,74.384,27.596,1151,450,16.699,17.323
21,187.855,63.082,18.917,1207,464,62.241,14.978
22,107.124,38.803,13.931,1030,472,55.305,11.454
23,211.143,56.033,21.455,1069,465,160.821,14.097
24,272.468,66.820,23.723,995,478,31.329,15.791
25,359.409,71.376,24.811,1189,471,163.496,18.502
26,1044.072,124.313,40.729,1120,510,51.147,32.947
27,812.746,107.385,36.678,1052,502,24.102,31.128
28,648.955,96.083,33.723,1156,530,33.275,25.443
29,552.698,88.820,31.583,1199,544,67.011,23.947
30,419.181,77.304,25.687,1028,542,59.036,22.459
31,343.108,70.558,24.496,1224,543,52.306,19.854
32,429.273,78.852,27.355,1156,544,165.069,21.138
33,339.226,69.828,23.723,1114,546,164.932,19.701
34,399.775,74.812,25.044,1040,570,39.289,21.674
35,102.467,39.747,14.531,1090,564,14.036,10.245
36,222.787,58.953,19.799,1253,586,57.724,15.365
37,361.738,70.130,24.369,1137,595,49.399,20.941
38,634.982,95.139,35.473,1169,598,14.381,23.789
39,313.610,65.574,21.796,1082,597,165.964,19.383
40,211.920,56.033,21.455,1249,602,19.179,13.791
41,281.783,63.296,22.463,1054,616,11.310,16.740
42,100.914,43.057,17.107,1202,621,11.889,8.811
43,989.734,122.124,43.208,1123,652,20.283,32.053
44,390.460,75.844,27.652,1066,644,22.479,18.946
45,233.655,59.344,23.327,1074,663,10.886,13.216
