 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,116.439,42.969,16.078,1920,620,9.462,12.268
2,163.015,54.271,17.621,1815,629,143.130,14.599
3,135.846,48.557,18.334,2077,672,54.782,12.518
4,381.145,82.804,28.249,1755,728,176.424,20.264
5,167.673,63.723,21.219,1798,746,138.366,13.992
6,201.052,67.977,25.414,1740,843,33.690,12.901
7,111.782,49.501,17.970,1952,889,78.690,11.616
8,142.056,51.779,20.887,1987,914,27.646,10.962
9,527.858,104.805,32.895,1986,1003,69.624,25.551
10,151.371,50.747,19.701,1797,981,169.695,12.335
