 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,104.019,50.445,22.463,1738,167,138.180,7.220
2,152.924,59.255,26.898,1741,187,148.392,8.553
3,251.509,63.723,25.044,1692,198,129.289,13.706
4,176.211,53.025,19.403,1658,218,129.472,13.622
5,280.231,66.215,23.805,1788,249,141.009,16.099
6,156.029,47.009,16.833,1676,260,173.991,13.003
7,256.166,67.247,26.854,1718,259,131.009,14.029
8,288.769,68.066,27.440,1712,268,137.603,14.999
9,273.244,61.534,23.460,1688,278,145.713,15.575
10,333.016,71.590,25.687,1766,279,120.964,18.110
11,354.752,72.018,23.460,1792,286,124.287,20.489
12,344.660,68.280,23.127,1832,291,162.255,20.441
13,278.678,64.453,24.048,1880,297,118.443,15.575
14,404.432,76.360,26.854,1742,300,138.991,21.259
15,411.419,77.820,28.097,1714,304,138.814,20.559
16,539.502,88.393,29.956,1852,341,151.928,23.789
17,158.357,51.779,20.130,1938,351,156.801,11.669
18,457.995,81.949,28.766,1734,366,27.350,22.026
19,381.921,76.788,28.413,1938,372,119.745,18.444
20,123.426,47.739,19.343,1958,371,120.069,8.668
21,323.701,73.264,26.637,1994,379,124.216,18.025
22,516.990,88.304,31.828,1862,389,138.366,22.428
23,497.584,85.812,27.820,1794,410,100.954,25.540
24,430.049,79.280,28.441,1998,426,106.189,20.217
25,903.569,113.313,38.686,1898,459,120.069,31.150
26,451.784,81.558,28.861,2033,474,12.339,22.026
27,740.554,104.591,36.327,1751,464,129.094,27.857
28,216.577,55.090,18.163,2050,488,157.166,15.859
29,172.330,50.017,18.917,1826,486,117.759,12.786
30,294.203,65.058,22.026,1791,507,143.130,18.502
31,370.277,73.566,24.496,1962,509,127.694,21.387
32,331.464,75.844,28.766,1763,520,117.350,15.029
33,797.221,121.091,38.736,1853,545,162.801,28.194
34,475.849,81.861,28.111,1922,567,122.196,23.789
35,225.116,58.739,21.016,2153,572,146.976,15.330
36,573.658,91.703,31.632,1832,576,102.875,22.907
37,398.999,78.034,27.440,2064,582,137.603,20.559
38,484.387,84.780,30.546,1900,594,123.232,21.805
39,520.872,101.280,42.382,2024,604,133.315,17.924
40,197.947,56.550,20.341,1808,612,107.650,13.035
41,136.622,43.271,14.769,1969,644,107.354,13.083
42,281.007,64.328,22.566,1967,676,141.340,18.125
