 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,124.202,40.779,15.056,1659,274,159.444,11.454
2,566.671,97.115,34.009,1806,302,143.427,26.171
3,537.173,90.973,33.177,1695,335,169.287,21.145
4,329.911,69.828,26.196,1761,350,132.274,18.067
5,340.779,72.106,26.092,1743,400,168.311,18.502
6,121.097,43.485,16.389,1604,410,126.254,10.123
7,178.540,58.828,23.059,1750,416,173.418,11.454
8,336.898,73.691,26.898,1983,422,148.392,17.444
9,363.291,74.812,27.539,2102,442,7.352,18.973
10,167.673,51.049,18.979,1611,448,158.199,12.821
11,589.183,99.305,39.105,1842,462,157.479,21.671
12,346.989,71.892,26.505,2281,479,158.552,18.377
13,505.347,89.550,32.990,1911,479,145.886,22.268
14,257.719,70.558,29.552,2245,475,153.435,12.215
15,133.517,47.009,17.731,1573,528,153.435,11.922
16,789.458,110.180,39.135,2132,536,148.815,27.074
17,550.370,90.066,31.038,2316,536,145.408,24.616
18,203.381,59.985,22.975,2417,541,147.529,13.987
19,154.476,50.231,20.283,2464,546,145.620,11.214
20,651.284,98.361,34.721,1918,549,125.707,26.399
21,168.449,59.042,26.505,1701,555,158.552,10.309
22,484.387,84.655,30.837,2535,560,126.870,22.853
23,465.757,84.869,32.035,2378,567,148.496,20.389
24,950.921,128.442,45.012,2215,570,130.236,30.232
25,163.791,55.304,21.761,1763,582,158.629,10.087
26,315.939,73.050,22.975,2071,593,122.471,19.188
27,680.005,101.155,35.637,1981,609,171.469,25.455
28,388.131,73.780,26.284,2516,609,166.430,20.095
29,124.202,41.811,15.687,2318,614,128.157,12.335
30,581.420,95.353,33.998,2364,628,148.782,23.961
31,357.080,81.256,30.342,2297,635,154.179,16.991
32,223.563,64.755,25.913,2288,640,144.689,12.961
33,303.518,69.526,26.505,2241,654,158.552,16.073
34,347.765,74.510,27.666,2436,658,142.765,18.067
35,102.467,43.699,18.855,2454,657,142.595,7.930
36,281.007,72.409,29.288,1832,673,164.291,13.478
37,332.240,73.655,24.496,2541,671,127.694,20.264
38,366.396,73.780,27.652,2080,679,157.521,19.313
39,307.400,66.606,24.048,1938,692,8.427,16.740
40,771.604,110.180,39.755,2487,696,167.196,24.707
41,654.389,101.369,36.551,2321,703,164.624,26.075
42,415.300,86.845,35.940,2186,728,168.690,16.696
43,227.445,60.376,23.723,2534,750,148.671,13.474
