 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,115.663,46.191,15.209,937,389,100.008,12.312
2,162.239,60.501,25.732,916,425,38.047,10.019
3,200.276,57.066,22.184,872,448,83.157,12.335
4,425.392,80.098,28.861,815,466,148.736,21.145
5,132.741,52.509,21.796,685,492,14.036,9.560
6,481.282,83.018,28.685,737,503,10.620,23.789
7,267.810,69.526,25.687,676,507,5.906,15.249
8,430.049,82.288,27.440,868,518,174.472,21.563
9,322.925,68.796,25.075,796,521,18.435,18.106
10,373.382,73.868,25.687,824,517,157.834,19.383
11,638.864,100.941,32.789,804,545,149.300,26.432
12,204.933,60.501,25.044,904,565,50.711,11.837
13,402.880,77.518,25.611,742,568,176.055,22.428
14,459.547,90.583,32.492,851,566,12.529,20.633
15,358.633,76.360,27.666,682,568,170.838,17.553
16,336.898,70.772,25.611,744,584,153.435,19.313
17,135.070,51.993,19.975,927,613,41.424,11.278
18,391.236,97.417,40.739,743,620,21.571,14.504
19,181.645,58.312,23.460,868,630,34.287,11.821
20,101.690,43.573,18.835,827,623,10.784,7.048
21,365.619,75.026,24.936,738,627,147.995,21.504
22,355.528,83.534,25.044,801,656,50.711,20.489
23,332.240,68.582,25.732,882,670,38.047,17.936
24,255.390,64.542,21.455,736,675,19.179,17.469
25,107.900,41.811,16.460,764,672,15.524,8.916
26,346.213,70.558,23.967,854,688,36.027,19.936
27,246.851,58.525,20.738,790,680,167.735,16.740
28,173.883,51.049,17.621,888,726,36.870,13.374
29,492.150,86.328,28.468,856,744,111.801,24.670
30,102.467,37.771,13.763,798,758,50.194,10.573
31,100.914,48.557,16.717,804,766,18.435,12.335
32,232.879,59.042,19.799,871,793,32.276,16.034
