 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,340.003,75.114,26.402,1373,769,154.290,19.044
2,534.068,109.147,38.171,1412,867,71.147,24.670
3,106.348,46.065,19.019,1376,866,76.608,7.930
4,1244.348,167.245,56.036,1327,914,73.560,31.901
5,116.439,51.779,16.554,1377,878,115.201,10.573
6,298.085,74.384,28.981,1422,886,109.537,14.978
7,750.645,129.600,46.829,1401,956,85.684,24.670
8,316.715,79.671,33.550,1364,943,76.329,13.462
9,287.217,73.352,24.496,1320,937,37.694,18.502
10,142.056,47.525,16.717,1399,982,108.435,13.061
11,246.075,68.066,24.369,1361,1061,102.529,16.160
12,274.797,77.429,24.369,1328,1143,40.601,18.558
13,100.138,42.969,16.460,1307,1175,164.476,9.246
