 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,533.292,96.724,34.541,1750,729,5.856,23.314
2,875.623,118.902,39.755,1698,765,167.196,30.929
3,638.087,97.756,33.352,1821,824,77.800,26.005
4,103.243,41.811,16.947,1712,797,8.973,8.548
5,115.663,42.755,16.947,1618,808,27.897,9.814
6,1205.535,148.378,51.472,1626,819,6.882,32.599
7,183.974,51.566,19.975,1566,847,41.424,13.706
8,475.072,88.909,34.214,1597,851,11.889,19.623
9,224.340,62.263,21.796,1524,837,104.036,16.668
10,262.377,71.502,27.440,1800,848,174.472,14.808
11,111.782,50.320,21.182,1620,859,16.928,7.801
12,324.477,68.066,24.193,1833,871,10.491,18.502
13,557.356,100.639,32.071,1566,888,15.945,23.789
14,1554.076,160.624,50.344,1623,913,175.986,41.410
15,1408.139,185.419,47.225,1751,924,8.584,42.400
16,118.768,41.509,14.978,1539,919,28.072,11.635
17,720.371,102.313,33.769,1582,939,172.504,28.631
18,1578.140,178.673,51.630,1545,1002,53.326,45.102
19,534.068,87.877,30.342,1824,1017,25.821,24.670
20,641.192,103.861,38.171,1664,1024,18.853,22.652
21,869.413,122.212,41.885,1545,1032,14.621,27.313
22,179.317,58.828,24.193,1645,1032,169.509,10.573
23,142.832,48.344,18.397,1500,1038,16.699,10.566
24,954.026,124.188,44.308,1721,1034,162.646,27.315
25,456.442,82.804,29.446,1506,1069,38.928,21.190
26,372.606,81.861,31.287,1841,1083,170.272,18.486
27,1605.310,171.109,50.228,1659,1093,127.875,46.354
28,200.276,54.271,20.794,1639,1109,36.384,13.311
29,105.572,50.622,21.599,1739,1097,168.232,7.150
30,356.304,75.114,28.413,1605,1141,172.875,17.621
31,675.348,108.756,34.541,1562,1133,95.856,28.464
32,117.992,46.065,17.310,1513,1165,14.744,9.692
