 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,187.079,63.082,19.403,1296,1145,39.472,14.862
2,504.570,85.599,30.686,1617,1139,129.174,22.722
3,193.289,51.049,17.555,1367,1141,107.526,14.978
4,217.353,69.828,21.761,1321,1157,21.371,16.670
5,309.729,70.130,25.687,1563,1154,95.906,15.859
6,329.135,68.582,24.064,1402,1157,113.749,18.502
7,310.505,65.574,23.967,1439,1155,107.103,17.621
8,540.278,88.820,30.774,1477,1158,103.241,23.961
9,372.606,73.566,25.793,1378,1188,82.147,20.264
10,286.441,65.360,24.064,1314,1165,113.749,16.415
11,110.229,39.017,14.343,1536,1169,100.620,10.573
12,380.368,77.820,30.432,1600,1169,112.109,17.166
13,121.097,41.295,15.158,1453,1179,125.538,11.333
14,465.757,82.590,28.685,1401,1194,132.510,22.293
15,380.368,73.868,26.840,1510,1194,113.199,19.383
16,239.089,58.828,21.671,1437,1204,116.565,15.859
17,154.476,58.614,23.510,1276,1242,77.005,9.503
18,389.683,78.852,28.807,1611,1218,113.429,18.667
19,220.458,56.033,19.563,1300,1245,82.235,14.978
20,365.619,70.860,25.657,1365,1230,105.945,18.502
21,297.308,65.058,23.410,1548,1231,109.799,17.621
22,205.709,56.033,19.060,1471,1235,123.690,15.367
23,202.604,59.558,23.410,1576,1240,109.799,12.551
