 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,412.195,79.796,28.766,1976,426,62.650,19.307
2,610.142,100.978,32.706,1998,490,62.745,24.823
3,595.393,106.781,36.762,2161,509,44.029,24.297
4,419.181,81.344,30.584,1932,503,48.504,19.015
5,297.308,65.574,22.463,2098,479,101.310,18.502
6,624.115,97.115,31.038,2031,509,34.592,29.011
7,453.337,85.296,31.546,2173,503,125.910,20.306
8,217.353,59.860,20.887,2008,522,27.646,14.978
9,357.857,78.764,28.000,1987,532,114.146,19.164
10,536.397,112.067,39.105,2115,576,67.479,22.729
11,769.276,105.196,36.720,2215,570,120.256,28.165
12,265.482,62.780,24.496,2040,590,37.694,14.417
13,540.278,88.091,31.374,2287,597,38.157,23.084
14,386.578,77.606,25.199,2165,606,36.469,22.026
15,329.135,70.772,22.975,2111,605,175.601,21.145
16,204.157,62.175,26.432,2260,646,36.870,9.968
17,159.910,48.041,16.246,2197,645,40.601,14.097
18,171.554,60.199,25.551,2229,682,43.603,9.968
