 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,374.158,73.868,26.970,1897,1442,51.633,19.224
2,462.652,84.780,32.035,1820,1477,58.496,18.571
3,140.503,44.731,15.387,1889,1466,103.241,13.706
4,300.413,64.542,23.327,1972,1507,79.114,17.553
5,117.992,42.541,16.833,1894,1499,47.121,10.591
6,348.542,70.772,24.826,1856,1505,27.474,19.190
7,324.477,72.018,28.097,1754,1524,48.814,16.103
8,497.584,87.147,30.736,1762,1555,27.300,22.907
9,497.584,83.836,30.317,1908,1568,35.538,22.428
10,322.925,70.772,22.463,2036,1548,131.820,19.889
11,318.267,66.820,23.127,1949,1575,40.365,18.989
12,283.336,64.542,21.455,1801,1588,70.821,18.502
13,274.797,65.272,25.199,1687,1603,53.531,14.952
14,111.005,39.747,14.234,1872,1600,68.199,11.214
15,479.730,82.377,27.987,1971,1609,28.179,22.907
16,381.921,77.518,27.581,1701,1613,26.565,20.526
17,413.748,75.844,26.970,1741,1627,38.367,21.182
18,444.022,78.123,26.032,1918,1627,156.038,22.907
19,467.310,80.703,28.468,1773,1629,158.199,21.145
20,363.291,72.106,25.199,1886,1648,36.469,19.782
21,138.951,44.001,15.387,2099,1652,76.759,12.609
22,143.608,44.819,16.624,2044,1639,147.995,12.335
23,190.960,53.025,18.855,1689,1664,37.405,14.185
24,313.610,68.582,22.289,1640,1668,18.435,18.377
25,278.678,63.812,21.437,1737,1680,9.462,17.950
26,267.034,62.993,22.652,1599,1692,13.496,16.174
27,433.930,81.256,29.288,2002,1696,15.709,19.892
28,249.956,59.558,20.794,1767,1701,53.616,16.943
29,231.326,57.279,20.091,1700,1706,15.255,15.655
30,453.337,87.058,31.175,1721,1721,42.709,20.662
31,263.929,62.868,23.059,1643,1720,43.452,16.943
32,314.386,66.090,22.975,1798,1720,32.471,18.888
33,222.787,57.796,21.328,1589,1724,51.710,14.952
34,336.121,68.582,23.723,1751,1730,31.329,19.307
35,513.109,86.328,27.652,1868,1737,22.479,25.551
36,469.638,82.377,28.372,1655,1748,25.769,22.907
37,296.532,66.731,23.277,1830,1744,29.476,18.067
38,153.700,47.311,17.016,1949,1732,158.749,12.259
39,100.138,39.533,16.198,1617,1747,22.380,9.384
40,112.558,39.747,14.531,1712,1749,14.036,11.241
41,152.147,56.852,23.967,1937,1754,17.103,9.924
42,448.679,79.582,25.913,1752,1791,54.689,23.682
43,296.532,68.368,25.199,1810,1790,36.469,15.854
44,233.655,59.771,22.975,1641,1808,32.471,13.902
45,212.696,59.558,24.951,1612,1812,42.138,12.335
46,145.937,45.977,15.387,1705,1799,166.759,13.791
47,294.980,65.360,24.193,1658,1825,33.111,17.337
