 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,235.984,57.884,21.761,1554,1361,148.241,14.978
2,418.405,81.861,29.722,1586,1429,168.024,19.383
3,343.108,69.312,23.967,1675,1446,17.103,20.264
4,276.349,73.868,29.288,1586,1445,6.911,13.216
5,330.688,67.336,22.583,1645,1456,20.556,20.264
6,589.183,90.066,31.767,1697,1466,19.440,26.432
7,614.799,100.639,32.990,1558,1507,34.114,25.551
8,137.398,54.787,17.107,1557,1534,55.491,13.216
9,418.405,78.852,26.796,1576,1538,170.538,20.942
10,157.581,47.828,16.624,1661,1540,32.005,13.216
11,100.138,39.319,15.412,1593,1561,30.964,9.752
12,291.098,65.574,23.261,1563,1571,142.696,18.046
13,555.804,86.845,29.288,1697,1599,164.291,25.551
14,131.965,48.771,20.091,1658,1598,142.125,9.822
15,362.514,72.836,24.064,1547,1617,23.749,20.489
16,532.516,88.304,29.604,1650,1604,126.529,24.192
17,352.423,71.590,25.075,1586,1627,161.565,19.701
18,518.543,86.542,29.917,1711,1677,166.373,25.169
19,575.210,105.712,39.016,1673,1708,154.592,21.663
20,134.293,45.549,17.355,1733,1714,156.038,11.454
