 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,684.663,126.075,37.844,902,809,114.775,29.323
2,707.951,101.280,36.667,875,837,144.782,24.877
3,431.602,78.852,27.820,954,851,10.954,20.133
4,528.634,89.034,32.611,974,883,141.582,21.328
5,626.443,104.591,33.025,943,922,80.789,25.551
6,249.956,72.320,24.496,1023,920,37.694,16.102
7,610.918,93.163,32.324,954,934,17.447,25.375
8,718.042,99.091,34.406,894,930,166.675,28.194
9,212.696,54.574,18.523,861,958,25.346,15.859
10,270.915,64.328,23.723,1003,951,164.932,14.978
11,400.551,76.360,27.820,924,987,169.046,19.188
12,281.783,67.852,27.027,981,991,160.974,14.342
13,704.070,99.179,32.071,960,1014,142.815,29.075
14,324.477,68.066,24.048,1026,1036,171.573,18.502
15,518.543,87.877,29.930,900,1036,137.386,23.069
16,421.510,80.526,28.590,878,1039,123.690,20.095
17,314.386,69.828,25.687,1026,1057,174.094,16.324
18,560.461,91.401,33.177,908,1081,169.287,22.907
19,510.780,100.337,35.680,989,1093,159.775,21.453
20,303.518,68.368,25.793,971,1116,172.147,15.859
21,394.341,78.123,28.699,881,1118,162.121,18.502
22,241.417,76.272,30.072,987,1134,5.042,14.009
23,607.813,95.655,33.550,883,1146,166.329,23.789
24,719.595,103.345,34.541,945,1171,5.856,28.369
25,473.520,86.719,32.789,1005,1180,173.830,17.621
