 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,301.190,74.812,28.413,703,934,7.125,14.634
2,590.735,97.417,33.492,668,949,144.638,25.522
3,225.892,57.493,18.855,615,963,37.405,16.821
4,135.070,57.066,19.343,743,953,120.069,12.420
5,278.678,83.534,27.652,759,987,157.521,19.129
6,159.134,47.828,16.624,671,1019,147.995,14.050
7,201.828,59.558,21.599,693,1055,11.768,14.097
8,155.252,61.534,22.097,822,1064,23.499,12.609
9,903.569,132.394,40.682,696,1083,175.030,31.142
10,176.211,64.844,21.761,1103,1125,68.629,13.913
11,156.029,47.525,17.310,1114,1118,14.744,13.216
12,805.760,111.853,40.124,779,1125,171.158,28.683
13,314.386,86.631,31.038,1248,1135,145.408,19.007
14,114.887,53.239,17.818,598,1147,171.469,12.614
15,287.993,72.106,25.230,1176,1178,77.905,17.621
16,225.892,66.518,24.193,1191,1151,100.491,14.978
17,613.247,108.027,35.341,716,1166,175.711,25.454
18,114.111,41.384,15.883,1295,1173,146.310,8.811
19,116.439,46.065,18.669,1319,1187,19.290,8.861
20,311.281,72.018,25.928,646,1256,170.218,17.513
21,218.130,67.336,25.657,1324,1294,164.055,12.922
