 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,117.216,43.271,15.761,2000,1065,153.435,10.573
2,394.341,75.114,26.284,1946,1090,50.440,21.145
3,118.768,49.715,19.799,1914,1101,57.724,9.286
4,357.080,70.985,23.510,1987,1087,102.995,21.182
5,175.435,49.590,18.163,2025,1107,39.094,13.890
6,124.978,48.255,19.060,1899,1122,56.310,9.530
7,193.289,54.058,21.310,1957,1126,60.255,13.003
8,104.019,37.255,13.931,1922,1123,34.695,10.591
9,161.462,50.017,18.979,1930,1142,68.199,12.215
10,132.741,46.279,17.840,1886,1145,57.095,10.508
11,114.887,40.779,13.763,2009,1141,39.806,11.454
12,100.914,37.985,14.207,1906,1152,29.745,10.591
13,331.464,74.901,24.480,2051,1144,149.744,18.502
14,281.783,69.526,23.967,1952,1181,72.897,17.092
15,317.491,67.122,22.566,2028,1169,141.340,18.502
16,185.527,52.812,17.444,2094,1170,135.000,15.602
17,501.465,85.599,28.413,2131,1207,29.745,24.518
18,260.048,60.288,20.942,2063,1201,22.249,17.830
19,163.791,48.557,17.555,2003,1213,72.474,13.216
20,170.778,48.255,16.460,2112,1205,105.524,14.906
21,162.239,51.779,20.794,2218,1233,53.616,12.460
22,109.453,41.509,16.246,2186,1228,40.601,10.220
23,225.892,57.279,21.599,2232,1261,78.232,14.579
24,143.608,45.247,17.840,2079,1253,32.905,11.145
25,209.591,54.787,18.917,2141,1261,62.241,16.198
26,120.321,44.001,17.555,2211,1266,72.474,10.245
27,202.604,60.413,21.310,2158,1267,29.745,13.706
28,109.453,39.747,14.769,2089,1262,17.354,10.573
29,284.888,65.272,23.277,2236,1285,29.476,16.943
30,241.417,62.780,20.568,2199,1303,80.134,16.821
31,104.019,46.191,19.343,2218,1317,30.069,7.575
