 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,232.102,65.876,25.928,1783,1072,99.782,13.216
2,194.065,51.779,17.107,2072,1110,55.491,15.859
3,621.786,96.599,32.789,1811,1106,149.300,26.832
4,218.130,56.033,20.625,2129,1112,19.983,14.978
5,767.723,104.805,35.637,2137,1157,8.531,30.710
6,615.576,97.631,36.391,1863,1188,83.047,23.605
7,395.894,88.091,33.550,1954,1194,76.329,19.383
8,372.606,73.868,24.811,2110,1173,106.504,19.659
9,473.520,89.550,29.407,2052,1179,98.616,22.795
10,535.621,89.550,30.938,1922,1193,109.983,24.511
11,709.503,100.034,32.694,1982,1233,75.964,29.904
12,665.256,100.853,34.642,2059,1216,172.694,28.194
13,369.501,72.622,23.805,1808,1224,38.991,21.924
14,326.806,77.304,28.372,2159,1212,143.842,18.389
15,111.005,48.557,15.158,2095,1226,144.462,12.335
16,211.143,56.550,19.799,2020,1247,159.146,14.774
17,426.168,84.869,27.652,1891,1271,59.349,23.384
18,481.282,82.163,27.440,1835,1250,132.397,23.789
19,216.577,56.122,19.799,1951,1250,122.276,14.978
20,353.199,76.058,30.584,1976,1264,138.504,16.388
21,607.813,95.353,33.248,1805,1266,122.005,26.432
22,112.558,41.509,16.925,1996,1267,141.340,9.345
23,119.544,53.541,23.277,1964,1298,119.476,8.080
24,558.909,103.433,40.872,1831,1329,7.431,19.180
