 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,313.610,75.542,25.657,1415,1463,15.945,20.469
2,228.997,57.279,19.701,1273,1469,169.695,16.740
3,149.042,47.311,18.334,1305,1487,54.782,12.215
4,195.618,66.001,21.182,1184,1496,73.072,14.097
5,107.124,40.565,16.947,1235,1499,27.897,9.220
6,204.933,54.485,18.835,1172,1520,79.216,15.575
7,493.703,84.655,28.699,1324,1532,162.121,23.247
8,483.611,83.320,28.861,1065,1545,12.339,23.789
9,246.851,67.852,27.355,1218,1530,165.069,13.712
10,112.558,43.485,16.925,1384,1548,38.660,9.945
11,327.583,69.614,25.913,1269,1539,144.689,18.989
12,412.195,79.155,26.432,1358,1560,36.870,22.087
13,310.505,66.606,25.368,1190,1550,159.677,16.740
14,329.135,69.312,24.575,1085,1579,14.534,19.224
15,674.572,121.091,42.300,1337,1594,35.676,27.252
16,544.160,89.123,32.071,1264,1573,159.075,23.610
17,312.834,70.042,23.935,1157,1581,173.660,19.793
18,464.205,84.139,28.536,1130,1593,8.881,22.026
19,257.719,66.090,26.092,1343,1600,168.311,13.640
20,565.119,89.425,31.287,1299,1610,147.653,24.670
21,317.491,66.392,22.566,1223,1637,38.660,19.383
22,205.709,58.312,19.936,1142,1620,135.000,15.599
23,121.873,43.573,16.246,1250,1622,102.529,10.573
24,181.645,66.820,26.840,1102,1635,156.801,12.115
25,223.563,60.804,22.566,1167,1659,141.340,15.348
26,273.244,68.582,24.873,1277,1697,67.068,15.624
27,104.795,50.533,17.016,1191,1704,158.749,10.112
28,203.381,53.541,18.855,1284,1741,52.595,15.367
29,166.896,49.287,19.323,1195,1744,155.772,12.995
30,150.595,51.868,21.761,1251,1744,148.241,10.540
31,105.572,48.344,19.701,1170,1805,26.565,8.908
