 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,722.700,102.313,34.043,1130,782,100.437,28.575
2,437.035,78.852,28.699,1197,814,72.121,20.982
3,680.005,98.877,32.420,1295,821,132.797,29.075
4,516.214,91.917,33.072,1334,866,48.240,23.961
5,189.408,57.066,21.455,1253,839,109.179,12.731
6,126.531,43.271,16.198,1372,868,67.620,11.786
7,431.602,79.582,28.685,1214,886,79.380,21.145
8,450.232,94.107,29.917,1160,859,103.627,22.026
9,322.149,68.582,23.805,1100,891,51.009,19.659
10,286.441,67.638,25.687,1067,900,84.094,14.097
11,596.169,92.131,30.342,1108,928,64.179,27.313
12,416.853,79.155,28.372,1350,925,53.842,21.453
13,658.270,99.821,33.998,1234,904,148.782,27.026
14,835.258,110.393,35.702,1411,940,74.249,31.056
15,100.138,36.311,12.707,1077,921,56.310,10.573
16,412.971,78.034,28.000,1328,954,77.276,20.087
17,473.520,83.107,29.341,1222,932,131.348,23.051
18,377.263,74.510,25.060,1298,944,100.125,20.654
19,177.764,50.533,18.163,1362,953,104.036,14.097
20,498.360,96.813,35.209,1378,1003,58.299,19.960
21,308.176,87.147,36.284,1393,1007,60.945,11.899
