 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,308.176,76.663,26.151,796,785,32.619,18.502
2,574.434,92.131,33.212,1066,794,21.801,22.846
3,392.789,81.647,30.584,933,788,11.634,17.621
4,568.224,99.305,35.264,1047,836,12.995,24.518
5,308.176,67.852,23.935,832,833,6.340,17.621
6,364.067,75.844,28.208,1078,882,14.470,18.221
7,360.962,71.590,24.064,979,898,23.749,21.145
8,867.085,129.083,44.158,860,1020,28.610,28.096
9,759.960,115.591,36.889,893,1049,139.844,31.150
10,160.686,51.779,16.947,840,1119,152.103,14.097
11,408.314,79.155,28.208,963,1122,165.530,19.307
