 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,341.555,68.368,24.369,1847,1384,40.601,19.936
2,611.694,98.877,37.896,1794,1424,72.408,21.732
3,433.930,77.606,26.898,2028,1416,31.608,21.732
4,355.528,73.352,27.652,1978,1401,112.479,16.996
5,188.632,51.779,17.840,2136,1414,32.905,15.575
6,950.921,115.252,39.294,1835,1403,109.654,30.837
7,943.158,120.148,41.522,1954,1448,72.719,32.136
8,639.640,95.655,33.849,2049,1444,38.660,26.147
9,179.317,53.541,20.942,1868,1440,67.751,11.980
10,174.659,52.509,19.975,1893,1437,41.424,12.797
11,384.250,92.131,31.250,1900,1454,49.574,19.026
12,912.884,115.164,39.960,2022,1482,75.964,29.956
13,689.321,103.345,34.009,1892,1459,126.573,27.841
14,1103.844,125.220,43.752,2118,1504,64.983,34.361
15,1025.442,121.482,43.387,2066,1510,60.832,32.599
16,985.076,121.696,41.033,1846,1538,75.069,32.481
17,808.865,110.482,40.615,1979,1550,77.471,25.551
18,142.832,49.803,19.019,1827,1534,76.608,11.454
19,1065.031,130.418,48.096,2119,1569,61.557,28.455
20,808.089,112.672,41.475,1944,1567,77.735,25.817
21,616.352,100.123,35.702,1883,1564,74.249,23.718
22,846.902,110.909,39.254,2024,1577,80.961,28.783
23,890.372,120.664,45.415,1802,1596,71.917,27.002
24,187.855,53.328,20.568,2058,1570,80.134,12.335
25,223.563,62.868,25.913,1918,1585,72.181,11.561
26,737.449,105.623,38.485,1739,1604,74.055,25.354
27,173.106,49.803,17.107,1875,1591,101.889,13.374
28,821.285,111.551,39.006,2059,1638,71.565,28.709
29,815.851,110.821,39.921,1998,1642,67.964,27.765
30,820.509,113.099,41.475,1827,1649,77.735,26.853
31,281.007,82.377,32.312,2105,1641,64.134,13.073
32,801.879,109.663,37.380,1778,1618,98.130,28.194
33,1443.847,147.132,53.636,1934,1684,75.735,37.395
34,700.188,107.297,35.418,2027,1637,95.711,27.977
35,762.289,104.893,37.057,1858,1690,71.996,28.160
36,379.592,96.083,36.327,2069,1699,50.906,17.731
37,138.175,46.795,17.310,1804,1674,104.744,11.089
38,617.128,96.901,34.855,1695,1718,69.274,22.811
39,749.869,102.615,35.875,1753,1727,65.323,28.658
40,110.229,45.549,17.355,1891,1720,66.038,8.811
41,146.714,48.255,18.334,1849,1732,54.782,11.278
42,121.097,44.303,18.163,1796,1734,67.166,9.752
43,117.216,49.376,20.942,1884,1765,67.751,8.109
44,852.336,116.712,42.702,2027,1789,68.199,26.421
45,1022.337,125.434,43.894,1915,1801,79.592,29.956
46,211.920,60.074,23.327,1823,1792,79.114,11.946
47,1878.554,169.649,60.325,1762,1836,83.290,42.900
48,692.426,113.490,46.119,1732,1822,83.418,19.694
49,983.524,123.458,43.894,1698,1832,79.592,29.255
50,599.274,109.450,43.743,2014,1848,71.200,19.267
51,794.892,113.918,39.254,1949,1805,99.039,28.102
52,562.790,90.671,32.023,1842,1808,97.907,22.885
53,591.512,91.703,32.396,1903,1848,67.620,23.789
