 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,288.769,64.416,23.261,222,401,37.304,17.621
2,116.439,40.049,14.664,228,426,32.735,11.286
3,269.363,63.082,22.583,305,440,69.444,15.846
4,150.595,47.525,16.925,274,455,38.660,13.040
5,106.348,38.501,14.450,335,458,52.431,10.396
6,246.075,64.542,22.237,404,488,33.690,17.337
7,354.752,72.018,26.637,376,516,55.784,17.838
8,185.527,51.566,18.163,403,516,75.964,13.905
9,211.920,56.033,20.942,428,520,67.751,14.978
10,118.768,42.025,16.246,496,527,167.471,10.573
11,395.117,75.114,26.637,442,550,55.784,21.145
12,360.962,70.772,23.510,475,562,12.995,21.465
13,183.198,52.082,18.732,522,568,41.186,14.317
