 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,175.435,50.320,17.621,652,1199,126.870,13.536
2,621.010,96.083,33.352,743,1237,77.800,26.070
3,275.573,61.836,20.942,705,1226,75.379,17.621
4,287.217,64.542,24.193,638,1221,100.491,16.740
5,188.632,53.328,19.563,613,1234,125.838,13.397
6,176.988,50.320,18.397,713,1234,106.699,13.216
7,203.381,55.090,19.975,586,1249,131.424,14.644
8,142.056,44.517,16.078,414,1272,80.538,12.335
9,254.614,61.017,21.310,736,1255,119.745,16.821
10,173.883,52.812,19.343,423,1274,59.931,13.125
11,219.682,59.646,23.410,438,1289,70.201,13.216
12,371.053,80.098,29.288,564,1267,96.911,18.502
13,281.783,66.179,22.514,620,1299,149.421,16.740
14,295.756,73.655,27.861,542,1299,108.435,13.823
15,260.824,65.272,23.723,483,1305,111.801,15.813
16,324.477,68.066,22.307,697,1314,170.910,19.699
17,278.678,65.272,23.127,410,1315,139.635,17.337
18,211.920,54.271,19.323,632,1328,114.228,15.706
19,260.048,62.138,21.292,770,1330,114.444,17.621
20,290.322,63.082,21.292,577,1352,24.444,19.383
21,383.473,73.655,25.044,662,1341,129.289,20.982
22,360.962,73.868,26.196,530,1369,70.346,19.352
23,246.075,67.336,24.873,556,1353,112.932,13.332
24,326.806,69.312,25.075,508,1365,108.435,17.553
25,336.898,71.892,23.967,709,1391,53.973,18.235
26,383.473,73.264,25.687,758,1388,5.906,21.145
27,256.166,58.828,20.550,617,1399,59.036,17.621
28,219.682,57.279,19.060,668,1387,146.310,16.740
29,305.847,66.090,24.193,580,1397,123.111,17.337
30,414.524,75.631,25.657,757,1431,74.055,21.145
31,214.248,68.493,26.446,626,1430,29.982,13.291
32,256.943,77.732,26.796,633,1438,27.408,17.621
33,111.005,39.835,15.387,733,1443,76.759,8.811
34,194.842,52.812,19.799,783,1436,122.276,14.185
35,271.692,62.477,21.599,588,1459,11.768,17.444
36,209.591,56.852,20.283,661,1452,124.380,15.859
37,364.067,72.534,23.854,769,1479,85.764,21.145
38,444.022,81.042,28.372,521,1465,126.158,21.715
39,418.405,81.344,30.824,458,1469,120.964,18.010
40,560.461,90.155,29.969,585,1472,114.305,25.491
41,135.846,43.787,15.883,739,1478,109.440,11.376
42,298.861,67.122,24.432,651,1492,115.641,16.996
43,367.172,74.296,26.402,619,1498,115.710,19.307
44,130.412,43.057,15.883,732,1507,123.690,11.454
45,565.119,88.820,30.648,778,1548,71.565,24.797
46,275.573,65.058,23.967,748,1522,107.103,16.740
47,282.559,64.026,21.761,574,1548,68.629,18.438
48,244.523,58.828,21.455,697,1531,109.179,14.978
49,290.322,67.638,26.446,672,1538,119.982,15.602
50,169.225,55.820,19.563,648,1542,125.838,12.816
51,371.829,72.320,23.641,491,1544,116.565,22.011
52,101.690,39.231,14.343,526,1560,79.380,10.382
53,353.199,72.232,23.510,587,1572,167.005,21.182
54,140.503,44.819,15.883,654,1572,123.690,13.095
55,299.637,66.090,22.237,495,1591,123.690,18.059
