 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,104.019,44.392,18.979,1017,265,21.801,7.589
2,147.490,51.993,20.738,1009,274,12.265,11.454
3,238.312,73.780,28.901,948,289,37.569,12.609
4,281.007,75.542,30.824,953,298,30.964,13.245
5,111.005,49.803,21.182,796,289,16.928,8.802
6,867.085,112.885,38.131,745,326,40.314,30.485
7,298.861,70.949,26.402,696,306,25.710,14.721
8,329.135,73.566,28.208,1006,326,14.470,15.813
9,268.587,63.082,23.641,699,334,26.565,15.859
10,242.970,63.812,25.611,810,342,26.565,12.609
11,589.959,92.345,31.767,1008,360,33.690,25.551
12,215.025,56.550,19.563,640,357,35.838,14.767
13,780.919,139.140,39.373,965,383,49.538,33.413
14,810.417,108.417,37.639,768,383,20.556,29.943
15,162.239,48.985,18.142,878,363,150.945,13.040
16,145.161,57.066,24.543,1046,374,21.038,10.871
17,458.771,86.203,30.648,1043,387,18.435,19.844
18,156.805,45.763,15.612,1108,387,16.390,13.706
19,230.550,66.606,27.027,993,414,19.026,13.003
20,471.967,92.558,30.988,830,422,14.826,22.907
21,221.235,68.582,27.327,1069,428,20.772,12.586
22,377.263,76.877,28.685,696,436,42.510,20.364
23,364.843,75.328,27.820,766,435,10.954,18.637
24,281.007,74.171,30.938,1070,434,19.983,12.321
25,122.649,40.779,14.769,1136,440,72.646,11.454
26,513.885,90.583,29.813,729,468,34.160,24.334
27,398.999,80.098,30.774,1020,466,23.629,18.161
28,149.042,48.985,19.799,680,473,20.854,12.335
29,413.748,77.090,28.208,803,496,51.340,20.526
30,454.113,83.195,29.969,762,487,155.695,20.264
31,692.426,117.567,35.385,1035,509,18.886,27.976
32,403.656,76.058,25.913,1137,522,35.311,21.671
33,192.513,57.796,20.942,706,520,22.249,13.791
34,619.457,96.083,34.855,814,534,20.726,25.686
35,562.014,89.550,29.288,719,545,21.161,25.605
36,141.280,44.303,15.687,923,545,38.157,13.196
37,142.056,52.295,21.310,1018,548,29.745,9.456
38,464.981,104.591,29.956,832,539,151.928,23.789
39,163.791,63.509,24.873,1022,554,22.932,10.639
40,294.980,64.026,22.652,911,575,13.496,18.106
41,723.476,102.615,35.637,770,605,8.531,27.313
42,283.336,71.074,26.955,1041,600,11.310,14.978
43,412.195,78.764,25.230,1178,617,12.095,22.635
44,193.289,56.247,20.942,881,617,22.249,13.521
45,176.211,51.049,20.493,842,620,25.463,12.925
46,405.985,74.598,24.543,934,635,68.962,22.907
47,536.397,101.848,41.866,1101,631,8.471,16.740
48,142.056,48.771,18.334,851,629,35.218,11.302
