 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,103.243,50.747,19.563,177,1163,7.765,10.247
2,217.353,66.518,25.611,215,1187,176.055,14.837
3,308.176,73.352,28.000,242,1205,155.854,17.092
4,104.795,42.239,14.343,195,1242,132.510,11.101
5,464.205,106.353,36.678,286,1275,24.102,22.459
6,185.527,53.630,19.975,234,1259,131.424,14.717
7,227.445,65.574,25.928,522,1431,9.782,12.538
8,132.741,47.953,17.355,523,1444,113.962,11.765
9,448.679,95.957,36.805,571,1461,11.041,16.740
10,287.217,73.780,25.913,345,1469,17.819,18.028
11,102.467,47.525,19.701,338,1493,169.695,8.061
12,499.913,86.845,30.837,339,1529,36.870,23.051
13,133.517,53.755,22.026,558,1527,163.740,10.162
14,438.588,98.059,33.550,507,1544,166.329,21.504
15,124.202,54.058,21.182,394,1552,163.072,10.674
16,135.070,48.041,16.198,590,1557,157.620,11.454
17,150.595,50.533,19.243,448,1677,164.055,13.216
