 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,618.681,100.602,35.517,935,962,29.745,22.893
2,409.866,81.131,30.278,984,952,171.634,18.502
3,400.551,76.663,27.370,1052,956,146.821,21.145
4,197.947,63.384,26.666,744,962,172.405,11.008
5,447.903,96.135,39.125,612,973,172.235,14.414
6,249.956,68.796,26.505,1073,991,164.578,13.374
7,439.364,84.441,32.156,959,996,9.462,17.963
8,294.203,73.138,28.685,626,998,10.620,14.097
9,260.048,69.098,27.142,1040,1006,166.866,13.216
10,240.641,69.400,29.195,764,1016,5.194,12.314
11,125.754,47.009,18.669,434,1017,19.290,10.166
12,360.186,80.615,32.312,617,1012,168.996,15.859
13,317.491,87.147,36.295,761,1021,174.428,13.216
14,397.446,80.098,29.288,853,1035,6.911,18.502
15,118.768,45.549,16.174,1039,1031,150.642,10.639
16,278.678,66.606,25.657,582,1037,164.055,15.724
17,221.235,56.122,21.182,468,1048,16.928,13.216
18,315.939,75.114,28.208,928,1058,14.470,14.862
19,450.232,98.575,34.910,1026,1062,169.824,18.502
20,585.301,95.139,35.702,962,1075,164.249,22.026
21,260.824,70.130,28.000,788,1076,167.276,13.326
22,356.304,76.574,29.288,559,1078,158.839,16.717
23,312.834,70.860,27.027,925,1086,160.974,16.069
24,501.465,89.853,30.432,1085,1099,157.891,22.907
25,131.965,48.041,18.586,518,1106,174.560,10.130
26,117.992,42.969,16.460,870,1124,15.524,11.404
27,489.045,86.542,30.988,644,1152,165.174,22.011
28,357.857,79.796,30.584,809,1155,168.366,16.549
29,252.285,63.082,22.583,551,1167,20.556,15.859
30,140.503,46.493,16.078,1120,1159,170.538,12.951
31,306.623,73.352,27.596,1030,1179,163.301,15.859
32,283.336,64.542,21.796,793,1192,14.036,18.377
33,358.633,76.574,29.917,655,1197,166.373,17.731
34,224.340,62.868,24.811,1038,1198,6.116,11.454
35,166.896,49.287,16.925,1131,1196,128.660,14.561
36,152.147,60.590,25.928,710,1205,170.218,9.471
37,807.312,113.224,39.569,878,1227,168.440,27.124
38,241.417,64.542,21.599,1026,1292,168.232,16.194
