 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,103.243,44.001,14.234,1453,792,68.199,11.987
2,270.915,63.598,22.026,1389,805,73.740,17.221
3,353.975,83.320,28.000,1319,814,77.276,18.502
4,530.963,86.845,29.552,1416,813,63.435,25.382
5,314.386,70.130,27.652,1172,819,59.349,15.445
6,101.690,39.835,16.078,1220,791,99.462,7.930
7,395.894,79.457,30.381,1130,827,60.461,17.237
8,363.291,76.360,29.062,1196,829,75.964,16.454
9,152.924,48.860,18.835,1468,798,100.784,10.573
10,421.510,78.336,26.151,1106,830,57.381,21.145
11,259.271,65.272,24.732,1255,813,94.086,14.317
12,215.801,56.763,20.341,1360,819,107.650,15.330
13,248.404,60.804,20.625,1309,826,109.983,16.740
14,486.716,82.074,28.000,1432,849,12.724,23.789
15,255.390,61.836,22.289,1158,861,71.565,15.567
16,449.456,80.098,27.861,1328,873,71.565,22.846
17,209.591,53.328,18.163,1230,845,104.036,14.978
18,644.297,99.607,36.720,1119,883,59.744,25.087
19,497.584,87.361,27.861,1186,852,145.305,24.670
20,351.647,71.074,24.543,1401,853,111.038,20.044
21,481.282,81.433,28.000,1439,863,114.146,22.907
22,766.171,107.385,37.926,1257,903,59.265,27.779
23,413.748,76.663,26.840,1179,891,23.199,21.083
24,192.513,53.541,18.855,1089,894,37.405,14.723
25,367.172,73.352,26.955,1331,911,78.690,18.502
26,564.342,90.155,31.485,1385,899,107.928,24.169
27,313.610,69.312,25.913,1112,937,54.689,17.122
28,576.763,93.591,33.166,1140,956,73.009,22.853
29,171.554,50.533,19.019,1203,927,103.392,13.216
30,547.265,91.917,32.895,1227,972,69.624,22.443
31,312.057,68.796,24.920,1331,938,98.130,16.740
32,535.621,89.727,32.895,1180,978,82.304,20.264
33,532.516,87.877,31.767,1400,966,109.440,22.853
34,631.101,95.567,31.448,1293,969,101.310,27.352
35,393.565,79.243,28.468,1450,1008,68.199,17.532
36,600.050,91.099,30.137,1131,1018,74.745,27.313
37,610.142,93.804,32.023,1362,990,97.907,27.231
38,211.920,54.574,18.142,1081,1002,119.055,16.549
39,128.083,48.130,19.019,1456,1033,76.608,9.585
40,398.222,74.510,25.075,1230,1018,108.435,21.146
