 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,285.664,72.409,29.288,1689,1286,6.911,12.335
2,689.321,104.554,38.171,1545,1299,18.853,23.621
3,178.540,51.779,18.669,1262,1319,70.710,14.687
4,618.681,96.083,34.620,1281,1323,14.744,24.788
5,1200.877,136.220,48.386,1379,1326,10.491,34.361
6,704.846,101.885,36.327,1169,1324,22.834,25.988
7,832.153,111.853,37.515,1617,1313,170.538,31.364
8,119.544,42.755,17.310,1673,1312,14.744,10.245
9,232.102,59.130,21.761,1234,1311,158.629,14.438
10,281.007,62.050,21.599,1122,1337,78.232,17.621
11,870.966,126.894,41.522,1698,1338,17.281,30.837
12,860.098,112.155,39.016,1550,1335,173.517,29.075
13,516.990,112.155,34.620,1292,1337,165.256,21.198
14,540.278,93.288,36.508,1465,1349,19.747,21.304
15,373.382,76.486,28.590,1492,1359,33.690,17.999
16,1211.745,132.910,45.483,1227,1373,8.915,35.503
17,1177.589,133.728,49.418,1344,1379,11.310,31.025
18,260.824,73.352,29.552,1464,1363,169.695,12.186
19,100.914,45.763,17.840,1311,1373,20.225,8.358
20,128.083,50.106,20.568,1592,1374,9.866,9.073
21,108.677,46.582,19.243,1566,1381,15.945,8.421
22,662.151,100.212,37.339,1448,1394,19.290,23.113
23,784.801,111.212,41.559,1395,1397,21.125,25.856
24,537.950,91.703,34.765,1649,1385,171.254,20.264
25,138.951,48.344,19.701,1532,1384,10.305,9.692
26,240.641,63.812,24.193,1578,1395,10.491,14.904
27,572.881,93.465,34.361,1505,1408,22.620,21.944
28,101.690,42.844,17.840,1183,1404,20.225,8.592
29,1485.765,156.334,57.072,1244,1417,171.119,32.599
30,102.467,48.344,19.701,1417,1413,10.305,8.740
31,793.340,108.845,37.339,1649,1430,19.290,29.011
32,694.754,100.639,34.765,1750,1435,8.746,26.432
33,138.951,47.311,18.835,1364,1424,10.784,9.692
34,106.348,40.993,16.717,1466,1434,18.435,9.653
35,713.385,104.893,39.599,1509,1446,20.854,24.518
36,1010.693,125.950,47.951,1297,1456,20.433,29.062
37,592.288,91.187,30.546,1696,1447,146.768,26.432
38,788.682,109.663,39.843,1558,1466,18.034,26.190
39,722.700,110.607,43.743,1330,1473,18.800,23.947
40,691.649,106.958,38.896,1752,1464,166.908,22.907
41,978.090,117.353,37.896,1440,1498,35.538,34.265
42,673.795,101.155,35.637,1200,1481,8.531,24.130
43,928.409,116.535,40.076,1392,1516,56.659,30.214
44,385.026,81.042,31.287,1783,1492,9.728,17.267
45,983.524,122.212,43.494,1550,1515,173.019,29.075
46,321.372,68.066,24.575,1732,1508,165.466,18.502
47,419.958,77.606,26.666,1706,1533,7.595,21.145
48,746.764,105.409,34.855,1650,1536,16.144,28.035
49,1122.475,133.942,50.096,1494,1559,23.860,31.898
50,855.441,115.893,41.033,1268,1547,14.931,27.313
51,138.175,47.525,19.323,1815,1539,24.228,10.587
52,114.887,44.001,18.732,1488,1546,41.186,8.722
53,476.625,86.328,30.774,1820,1552,13.241,21.853
54,370.277,73.957,27.652,1618,1559,22.479,16.740
55,600.050,95.994,35.517,1323,1568,23.385,23.173
56,208.814,58.828,23.410,1758,1575,19.799,13.216
57,104.019,44.819,19.503,1365,1577,18.435,7.966
58,1047.177,128.870,47.756,1469,1604,29.876,29.045
59,101.690,39.017,14.664,1559,1587,32.735,9.062
60,194.842,52.295,18.979,1543,1606,21.801,14.488
61,127.307,50.533,20.130,1430,1613,23.199,8.916
62,119.544,52.598,22.874,1322,1620,15.642,8.358
63,243.746,70.433,28.441,1467,1633,16.189,11.348
64,437.812,87.058,34.553,1301,1639,19.359,17.731
65,115.663,53.239,23.277,1337,1643,29.476,7.486
