 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,484.387,86.026,30.774,1278,820,66.371,22.135
2,249.956,62.050,23.327,1173,797,169.114,15.271
3,177.764,50.231,16.833,1449,793,96.009,15.342
4,522.424,86.933,30.686,1114,801,140.826,23.605
5,544.160,89.337,29.446,1232,802,128.928,25.033
6,513.109,88.393,31.583,1317,803,112.989,21.663
7,500.689,85.296,27.987,1472,835,61.821,24.905
8,360.186,81.131,26.284,1152,829,39.560,19.873
9,716.490,102.615,36.284,1368,832,119.055,26.834
10,536.397,89.337,31.150,1198,862,28.740,25.169
11,575.210,100.123,33.723,1101,873,70.145,25.746
12,614.023,105.107,31.250,1150,849,158.499,28.194
13,447.127,80.615,26.796,1416,866,62.592,22.907
14,346.989,72.106,25.687,1293,840,120.964,19.044
15,326.030,68.796,25.060,1486,869,79.875,18.502
16,207.262,54.360,19.563,1444,880,54.162,14.978
