 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1180.694,139.568,52.812,1460,808,27.848,30.837
2,575.210,102.490,42.116,1286,834,15.781,18.067
3,152.924,56.122,24.575,1446,832,14.534,9.292
4,602.379,100.337,40.615,1382,860,24.341,20.883
5,580.644,109.663,45.149,1272,864,17.021,16.717
6,1532.341,191.133,56.566,1462,900,37.405,39.236
7,804.984,110.305,41.297,1413,879,33.690,25.946
8,334.569,91.099,34.406,1103,878,13.325,13.538
9,134.293,45.852,17.840,1374,888,32.905,10.030
10,112.558,47.009,17.840,1297,878,110.225,10.469
11,1072.794,131.878,47.446,1250,910,21.801,30.301
12,146.714,50.533,20.550,1220,896,30.964,9.900
13,876.400,129.600,47.910,1298,922,32.229,27.092
14,572.105,91.703,32.035,1389,923,31.504,24.670
15,1231.928,135.918,46.994,1537,948,30.411,37.056
16,958.683,132.696,53.658,1462,944,29.511,26.000
17,659.823,100.123,37.567,1500,961,39.289,24.834
18,140.503,45.763,16.246,1222,938,167.471,11.922
19,464.205,102.010,37.639,1280,953,16.314,19.508
20,492.926,89.639,32.706,1454,975,27.255,21.311
21,575.986,103.433,40.739,1506,978,21.571,19.740
22,865.532,116.535,40.423,1398,1015,69.590,31.773
23,311.281,82.804,33.166,1194,1015,39.611,14.739
24,641.192,108.845,40.682,1526,1018,17.650,26.096
25,111.782,44.819,18.142,1134,1010,29.055,8.637
26,1334.394,142.237,48.490,1314,1020,177.917,35.242
27,111.782,43.787,16.833,1209,1024,42.879,9.619
28,500.689,94.623,32.599,1508,1040,18.925,21.145
29,1273.846,169.258,55.973,1195,1077,28.179,32.989
30,468.862,83.018,30.938,1603,1061,19.983,20.701
31,449.456,96.083,39.105,1315,1084,22.521,17.134
32,200.276,60.074,20.738,1290,1073,12.265,15.741
33,864.756,122.426,45.355,1554,1097,24.075,29.075
34,342.332,83.107,29.538,1444,1091,17.354,16.943
35,185.527,55.304,23.460,1539,1090,34.287,11.427
36,138.951,50.747,20.942,1182,1100,22.249,10.508
37,644.297,106.869,41.419,1195,1112,29.291,22.387
38,309.729,70.130,26.432,1633,1109,36.870,16.096
39,1271.517,142.967,54.097,1367,1134,16.074,31.427
40,1020.784,134.333,48.490,1487,1145,24.702,28.590
41,528.634,98.877,33.306,1343,1167,37.476,22.362
