 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,257.719,59.771,20.493,1626,363,154.537,17.981
2,365.619,72.018,25.414,1670,391,123.690,19.313
3,168.449,50.231,18.917,1576,425,152.241,12.218
4,298.085,66.518,24.543,1647,458,158.962,17.506
5,304.295,76.788,26.032,1460,493,23.962,18.908
6,194.065,52.812,20.341,1571,488,162.350,13.216
7,111.005,42.025,16.389,1602,500,143.746,10.030
8,341.555,90.583,25.414,1767,549,33.690,22.568
9,337.674,75.542,28.153,1689,536,159.864,17.015
10,403.656,96.813,38.777,1625,544,158.682,14.692
11,149.042,50.533,19.878,1492,554,167.196,11.425
12,610.918,113.313,38.131,1728,557,130.314,26.271
13,466.533,89.034,34.463,1554,584,147.529,18.236
14,226.668,65.788,27.213,1617,587,150.945,11.630
15,198.723,54.574,18.142,1458,608,119.055,15.859
16,104.019,46.279,17.107,1726,614,168.111,9.325
17,121.873,45.763,17.621,1572,618,143.130,9.682
18,315.162,74.296,27.861,1566,629,145.305,16.454
19,477.401,84.139,30.938,1570,678,160.017,20.555
20,588.407,94.623,35.088,1653,690,141.116,23.313
21,413.748,78.123,28.766,1626,692,139.970,20.559
22,192.513,62.780,25.245,1594,731,150.751,10.901
23,406.761,82.074,30.278,1627,749,171.634,17.176
